frame,tiempo_s,x_mapa_px,y_mapa_px,zoom_relativo,altitud_relativa,rapidez_instantanea_px_s,flujo_x_px,flujo_y_px,puntos_validos,error_LK
0.0,0.0,139.38168334960938,1560.67431640625,1.0,1.0,575.6960822263966,0.0,0.0,500.0,0.0
1.0,0.03333333333333333,157.30655564690514,1567.5263264036398,1.0083047151565552,0.9917636850926898,304.6779919924493,-16.826858520507812,-6.571144104003906,370.0,54.710174560546875
2.0,0.06666666666666667,158.40017489244312,1567.8065590572796,1.008304835355844,0.9917635668652596,32.83843926782689,0.0,0.0,369.0,0.08142007142305374
3.0,0.1,159.49428241923107,1567.607421593732,1.007353337672715,0.9927003391980579,33.431812420023,-0.000457763671875,0.479400634765625,369.0,1.7434098720550537
4.0,0.13333333333333333,160.58777959445655,1567.3800858879968,1.0082438945269847,0.9918235115811415,42.294714881737136,0.0001220703125,0.507598876953125,369.0,1.571853756904602
5.0,0.16666666666666666,162.28160330776794,1567.181680846324,1.006572143465429,0.9934707675867104,44.009406426462036,-0.60003662109375,0.47869873046875,369.0,2.8647959232330322
6.0,0.2,163.37449013143092,1566.4622797109014,1.0065810229289367,0.9934620037741351,45.040103956213,0.000732421875,0.999603271484375,369.0,0.6981292366981506
7.0,0.23333333333333334,165.15707422071887,1566.3169752551664,1.0048922300664378,0.99513158732841,55.752516433020396,-0.68878173828125,0.4256591796875,369.0,3.1597931385040283
8.0,0.26666666666666666,166.85008921820997,1565.1450594713062,1.0032080674660988,0.9968021913198907,50.5086239368739,-0.5992431640625,1.45220947265625,369.0,3.266014814376831
9.0,0.3,167.9433880291776,1564.426268687446,1.0032202658216403,0.9967900710029987,50.394770965031924,0.00030517578125,0.9990234375,369.0,0.7109552025794983
10.0,0.3333333333333333,169.66455549248903,1563.3103831770234,1.0015854271173186,0.9984170824830373,62.32579058167695,-0.62738037109375,1.39630126953125,369.0,3.1773667335510254
